,Price
4166,12876.2955
4167,13385.138338383838
4168,10505.152635860057
4169,4155.624245080882
4170,29925.19317142857
4171,32966.84075
4172,12638.91993333333
4173,21194.245772727274
4174,5794.157810462487
4175,3971.466073812386
4176,17116.92413492169
4177,19550.425566028018
4178,25138.81251432881
4179,25635.579729911668
4180,19470.74625
4181,21026.261551494747
4182,15241.374678571428
4183,8483.51577564935
4184,31829.40351457356
4185,24515.049893483712
4186,9435.26925
4187,38214.58610734053
4188,15209.846041173734
4189,22499.48696814239
4190,3845.860736678919
4191,4431.407497133713
4192,9193.480521557534
4193,36577.43728558153
4194,30095.114254877113
4195,19230.096215719117
4196,8296.731433579285
4197,8677.56207671995
4198,18525.50738542357
4199,1027.9142474568773
4200,862.0
4201,17065.493413653163
4202,6482.381087925139
4203,14296.101179451105
4204,31164.6695
4205,428.6975583015583
4206,17888.241713841075
4207,8200.003312141142
4208,10290.260166353186
4209,18625.06688872268
4210,8034.196293701996
4211,20437.663777777776
4212,855.3458200209657
4213,16057.126868584826
4214,6923.909529830539
4215,24011.36939139971
4216,13920.400248580467
4217,7902.997735714285
4218,17820.70797061127
4219,2688.1447554944443
4220,4701.3781692776665
4221,13686.896156410256
4222,38061.36465682782
4223,14016.851200160783
4224,25346.145027262948
4225,36708.65536450036
4226,21508.75437128354
4227,35523.12744300958
4228,16701.314782004065
4229,22864.82614479689
4230,15257.057481385287
4231,2367.6518041492136
4232,30727.219579999997
4233,13502.959530540465
4234,7429.713005818344
4235,7662.865216145528
4236,16851.388902000017
4237,12878.603396406768
4238,50536.93330043086
4239,4029.3477112517376
4240,16037.364934111129
4241,2797.9841714607264
4242,11308.6205281746
4243,4116.148620243606
4244,46560.93482518605
4245,5470.879632923624
4246,26708.366
4247,14445.463417405119
4248,22818.228
4249,610.9670518540469
4250,7738.643480812955
4251,3939.78163509445
4252,22601.976143934648
4253,4509.367768086346
4254,14339.097633799538
4255,17988.384376922506
4256,16033.119190938862
4257,20087.51502862737
4258,21891.78349937644
4259,1567.9014273795651
4260,2425.9172860756303
4261,7869.043030094082
4262,6686.053000364725
4263,36241.74966726553
4264,4782.701950287929
4265,1278.4602295173502
4266,28239.16420952381
4267,8184.361834175253
4268,13325.136097051325
4269,20610.508566920213
4270,16963.626451582157
4271,3432.4778608187803
4272,33129.58127243809
4273,4035.241734618471
4274,5523.431896672485
4275,16517.072676446955
4276,13305.469886158791
4277,32321.444
4278,32087.501444444442
4279,17036.537608511433
4280,12082.94326825294
4281,15678.998510606063
4282,14985.362466666667
4283,20802.44542777778
4284,20160.548589473026
4285,3735.1302907224167
4286,13472.804166666669
4287,18809.258768990392
4288,15720.789909215968
4289,21281.06369642857
4290,8944.928790821254
4291,21943.96457383689
4292,23728.28686753892
4293,11742.476733333335
4294,3370.84306008464
4295,485.47440178571424
4296,11508.760567177605
4297,15729.562837363748
4298,37971.62386666666
4299,17882.03597380952
4300,17674.73725567516
4301,20698.405
4302,6691.169882907962
4303,25766.986812891646
4304,1497.9285885856134
4305,20316.343938835726
4306,20640.452928310933
4307,19246.427989354743
4308,3181.093405691045
4309,31308.91291451802
4310,20855.353351692193
4311,24320.79182587977
4312,18246.758504578753
4313,17095.389799753462
4314,8587.556142857142
4315,8556.11875257732
4316,27398.636453529107
4317,6234.377067952547
4318,4662.189223162123
4319,13274.203637597302
4320,13311.233980086581
4321,7597.32843040293
4322,20884.80319711734
4323,7204.8540041666665
4324,4877.039839770878
4325,26004.589343859654
4326,48616.47233374448
4327,12151.353297619047
4328,15577.60554081402
4329,17592.325114008494
4330,10742.146333333332
4331,17632.30866998722
4332,3276.288947240655
4333,15001.664739018428
4334,15297.539198200535
4335,50668.25537136282
4336,1484.9959805704086
4337,11062.877333333332
4338,17372.49271603201
4339,17943.321969203622
4340,16484.822817838533
4341,6733.708987780641
4342,5747.217477945809
4343,21164.691129668536
4344,21971.57986457811
4345,12747.45556657482
4346,15646.61145037594
4347,15698.68169012605
4348,485.47440178571424
4349,28845.830833333337
4350,7662.498
4351,13184.775147796985
4352,11538.32672142857
4353,24611.339386180727
4354,18753.09402304689
4355,16593.402598137705
4356,52871.20429225141
4357,15630.680079030613
4358,11935.355533333333
4359,22890.631841964583
4360,13735.873757247375
4361,2267.2106185835314
4362,633.7420884685577
4363,14131.966045367306
4364,314.07376470588235
4365,35313.174
4366,14284.97720004849
4367,10217.143847745818
4368,14060.422
4369,15970.20081280788
4370,15943.95950300811
4371,1567.2340244072577
4372,10017.24428147068
4373,17443.33984733279
4374,16059.289189014307
4375,15035.159166666666
4376,41647.84885548979
4377,5961.247545188664
4378,1048.4836533302553
4379,11445.672328710281
4380,13863.753596636421
4381,6863.752
4382,3944.9635143288087
4383,14900.139024531023
4384,19203.847909090906
4385,17988.43483861214
4386,6883.135635982672
4387,3277.6991099483507
4388,3671.7100394986123
4389,10355.245404946983
4390,1198.0296666666668
4391,22755.30847866428
4392,14319.570855555558
4393,28560.58989251597
4394,4770.671333333334
4395,610.9670518540469
4396,18152.872133333334
4397,1356.0141333333333
4398,26344.655889616206
4399,29666.739053805293
4400,36610.992150000005
4401,13267.047869212334
4402,44371.98488196248
4403,33763.309267704026
4404,21706.048808820487
4405,47471.404876676585
4406,16005.524673539616
4407,46989.374826133026
4408,24073.593772452103
4409,12038.214735978965
4410,11062.817263122584
4411,20471.37257352941
4412,31834.721514573564
4413,3442.8850324685827
4414,22673.470271561775
4415,9727.103614243457
4416,1633.813757431457
4417,2351.2286305743437
4418,3906.5221626580174
4419,29407.71326928683
4420,2130.08436413952
4421,18541.94198299867
4422,2948.3575424311684
4423,7447.385323076923
4424,30531.02509157509
4425,42389.15927521576
4426,24479.52579353547
4427,10441.314707880707
4428,13173.419963807346
4429,9682.853276856178
4430,18066.20999674436
4431,39825.5172
4432,8584.051411616594
4433,26286.534333333337
4434,14012.855309972865
4435,14315.758167592592
4436,2645.307252054092
4437,23237.689628787884
4438,29779.955371874614
4439,5129.99103235189
4440,1061.9771560718211
4441,27917.828
4442,417.42312766624053
4443,7987.091066666668
4444,4604.631025136485
4445,8696.053163575472
4446,240.17789269744392
4447,36475.67835344345
4448,15661.037167327857
4449,36013.09116666667
4450,17024.880754489623
4451,26377.61829261294
4452,11696.519514285714
4453,8257.410639484127
4454,1184.6378643570617
4455,573.6970704107271
4456,13463.747466666666
4457,778.5964050766885
4458,23065.377625
4459,3922.76343022058
4460,11520.39966343714
4461,1061.9771560718211
4462,24480.720976984125
4463,10938.456416666668
4464,14769.51275
4465,34576.45333813756
4466,51649.66009687293
4467,43868.58498840717
4468,4312.489391634055
4469,6593.100638841176
4470,7811.140506127452
4471,16773.478758662233
4472,4689.217163136618
4473,21880.9235
4474,6203.864562984325
4475,31088.81435
4476,13643.407215247944
4477,24707.996066130767
4478,17349.15092663792
4479,27759.769205555556
4480,19845.509293950145
4481,17169.55656330431
4482,1320.4006055555558
4483,5110.962411532192
4484,8170.918062468671
4485,3885.1665620892095
4486,1164.6249584313723
4487,3776.0581125155636
4488,45340.58145896836
4489,5169.418503778052
4490,19713.10549494061
4491,724.7828633477633
4492,42823.38595833333
4493,540.8159763922622
4494,38018.92021428571
4495,29488.816364285714
4496,43615.72652993424
4497,1129.132479454014
4498,28263.48100537496
4499,19777.703833333333
4500,23013.95511904762
4501,13199.840971961374
4502,6251.726644320977
4503,21640.01924428442
4504,5713.5018862688485
4505,22589.4690234127
4506,30806.01475
4507,14001.36103089176
4508,7265.691169892472
4509,1196.5546983502811
4510,2268.3502439968
4511,15422.52215899471
4512,47477.049975442045
4513,6936.379208314494
4514,26001.859371894974
4515,28603.67772777778
4516,23553.146154854527
4517,21241.752726936826
4518,10096.424
4519,8036.342608925701
4520,633.7420884685577
4521,38814.24981666667
4522,19965.326743891783
4523,13845.096564658981
4524,3457.9814758516277
4525,15389.021799810744
4526,22126.855984126985
4527,12210.419432692306
4528,18922.00726309078
4529,9554.266883516482
4530,29168.316833333334
4531,27470.608204133063
4532,17714.181220278475
4533,11701.908712239301
4534,12761.677822829915
4535,31057.026407218502
4536,12012.116189515456
4537,17788.007194667833
4538,15383.199498809527
4539,5784.54425969274
4540,22807.573308333336
4541,17255.159285935635
4542,14894.770447587807
4543,17397.434188167394
4544,19706.40783079883
4545,4296.5224916148745
4546,15334.329
4547,19248.64849922116
4548,11636.953688035854
4549,23682.939298430636
4550,5504.757566452041
4551,32769.82787485684
4552,13810.504062927494
4553,18791.2795354186
4554,17998.639476190474
4555,19882.61603611111
4556,10163.970808333333
4557,18469.208014285712
4558,19846.445617027868
4559,27185.65727012987
4560,10779.349764610864
4561,12906.105913786698
4562,14090.44177020202
4563,11970.739723015873
4564,9171.391881805002
4565,967.5233622608616
4566,16977.674199999998
4567,1972.5587362867595
4568,2786.0190911320865
4569,1443.7398113561624
4570,11784.409006567308
4571,19103.124479201753
4572,995.7814378907893
4573,52455.47357852805
4574,6860.547335137084
4575,24984.326
4576,15206.468410609774
4577,2257.8364047619048
4578,17502.02994227539
4579,13399.964941742945
4580,6999.303634829455
4581,16460.4227011497
4582,5891.236527765556
4583,15970.356939982048
4584,4701.3781692776665
4585,36065.088
4586,8567.436487785506
4587,240.17789269744392
4588,32017.07761971341
4589,32440.408433333334
4590,2152.1120696653215
4591,13559.969731750483
4592,16474.501254945055
4593,1515.3036002633723
4594,14181.969307882538
4595,9076.419394936884
4596,18594.33632968309
4597,2267.2106185835314
4598,15748.931318225126
4599,14723.847230673999
4600,17033.9040974312
4601,6960.593178568872
4602,6323.59375
4603,20254.651129761904
4604,15531.943416666665
4605,10458.710333333334
4606,2693.8772688783565
4607,3076.1553171808346
4608,9085.715340919787
4609,6945.150019888683
4610,48552.04911207083
4611,14664.9585252141
4612,1251.695479043763
4613,15219.919403289097
4614,12847.069583333332
4615,25233.37519718615
4616,12429.799016666666
4617,11073.035516666667
4618,7953.991166666667
4619,7757.068815225565
4620,8058.687867929408
4621,1648.751709070587
4622,24562.631711111113
4623,7775.766496415603
4624,3609.771286828271
4625,12874.099666666665
4626,9248.646222222222
4627,16494.699240010625
4628,19042.80534152009
4629,242.5743636899499
4630,2993.881688515406
4631,297.932
4632,9584.36444311316
4633,1278.4602295173502
4634,14181.305359470965
4635,3622.061148207602
4636,38820.72656868131
4637,31843.426
4638,21684.358082506904
4639,8484.069023057622
4640,26687.54392338495
4641,22419.10236906839
4642,18272.76739910253
4643,23267.481047619047
4644,29591.611612121218
4645,36421.786
4646,632.5439662335232
4647,258.81579369019096
4648,18400.6291831384
4649,46948.57636190477
4650,14582.011279706243
4651,16487.309459932738
4652,12008.326145454543
4653,19044.665906986535
4654,10962.69887392856
4655,24179.33525987207
4656,3885.1665620892095
4657,1644.857915972863
4658,4604.631025136485
4659,24921.434841744373
4660,42883.31
4661,6801.812099795957
4662,2845.6213900214643
4663,724.7828633477633
4664,26161.633661393553
4665,4836.000647865728
4666,6864.067388888889
4667,21963.933069966322
4668,29067.34824444445
4669,17180.793382670006
4670,38034.33345687599
4671,36385.488938761024
4672,13866.838385714285
4673,53224.1778
4674,1425.3288407425905
4675,12523.481142857141
4676,35464.01555685967
4677,34892.385
4678,9250.513379605442
4679,46081.18400778014
4680,24099.86829451884
4681,14425.89940490323
4682,4328.743241977294
4683,16005.122954611681
4684,48459.83008968323
4685,29520.31509757137
4686,27085.548
4687,40499.57315541752
4688,956.4987770624379
4689,28652.109696469717
4690,22542.9118
4691,15706.403395307383
4692,7347.772845289856
4693,2625.5240444444444
4694,16092.715442424244
4695,18150.300478087695
4696,8026.54225
4697,7001.004632774293
4698,19520.453232854987
4699,18326.73186094805
4700,26678.604476190474
4701,7319.3515
4702,2866.641825621613
4703,17577.496220257904
4704,1215.6472856261553
4705,13305.151304733754
4706,1215.6472856261553
4707,19034.285373859133
4708,40689.43102194218
4709,8111.2678945707075
4710,11083.59466659868
4711,19364.449416666663
4712,10629.919791038858
4713,22958.969137505737
4714,6812.683098189817
4715,2625.5656184857467
4716,24466.704387767226
4717,15827.89411994888
4718,28603.40289437229
4719,42013.62053484848
4720,13608.123686507937
4721,12182.947567365847
4722,38918.43965482497
4723,2984.782308829784
4724,11829.164487047206
4725,3613.285736235561
4726,13617.400781283268
4727,14938.343400744065
4728,17810.01089409901
4729,7791.055489089457
4730,34316.26505720348
4731,4353.823957189542
4732,14469.551233078684
4733,20807.241033333336
4734,6724.183111111111
4735,7917.92690952381
4736,22109.521187332113
4737,19675.194421275228
4738,3700.3634084772816
4739,1657.070194216155
4740,14963.674202380951
4741,16903.088
4742,23248.431979551417
4743,35577.8279
4744,18968.990343967038
4745,4971.685016666666
4746,16301.648628467743
4747,19625.859379493908
4748,20907.353351298334
4749,13424.08
4750,28734.477231613448
4751,38188.85415262614
4752,3560.5858821169577
4753,29362.7422
4754,18692.000398976266
4755,24142.117405001394
4756,15929.33268636977
4757,2283.903841463113
4758,22996.827
4759,16745.182
4760,7544.364622793871
4761,40929.8163692128
4762,5574.3478171191555
4763,9753.694933333334
4764,22851.353621879556
4765,845.9766764367816
4766,12727.485
4767,22602.16471825397
4768,12426.652228571427
4769,10831.905504438499
4770,8683.808
4771,13860.450090543187
4772,25394.125598752657
4773,25459.204936391223
4774,23109.840815823383
4775,8586.237936170963
4776,6814.21015716227
4777,19790.709
4778,3886.1068379979943
4779,16309.981640603586
4780,7854.626540327874
4781,7758.685164269008
4782,12402.354171111036
4783,18947.610841583293
4784,11219.710090133953
4785,12785.77794346415
4786,16127.216146810284
4787,3676.8398483794904
4788,22419.10236906839
4789,42405.19949754917
4790,8699.210666666668
4791,15072.298042953807
4792,31392.090275432904
4793,3479.5639227109
4794,19185.181602272725
4795,21151.2615
4796,20327.62558743698
4797,22778.8575
4798,15793.794433333334
4799,15087.223461729936
4800,10651.278683291595
4801,5142.215963600024
4802,12399.978376588917
4803,22775.71295
4804,7787.668265666884
4805,18753.09402304689
4806,4386.661811904762
4807,4080.154731289415
4808,57692.65267259231
4809,3787.464
4810,17754.403872414536
4811,12740.021488145998
4812,18818.296306684028
4813,7020.031978571429
4814,11545.899509482038
4815,10565.13822739018
4816,3321.5435609599954
4817,6179.67513718657
4818,20426.45326402117
4819,2746.2078161932154
4820,40380.84866666667
4821,20408.363331737164
4822,18873.079398148147
4823,22821.657000000003
4824,20138.28451851852
4825,7120.797311086375
4826,30168.691
4827,4270.764812801116
4828,15476.565
4829,22088.604015496123
4830,28272.618895352563
4831,34330.7898
4832,19888.614069146795
4833,8400.57055
4834,15992.179845238095
4835,10336.733534421597
4836,26772.43769426599
4837,16759.89693582367
4838,4080.669375946272
4839,3888.3593079950642
4840,13300.191934761906
4841,12390.059666666666
4842,17116.92413492169
4843,11544.285470512821
4844,553.3865000899578
4845,26214.456375
4846,25377.964021532876
4847,633.7420884685577
4848,1116.856802510976
4849,9895.747501834197
4850,36342.73710892857
4851,392.0
4852,1687.8036540898986
4853,36441.590555895345
4854,24340.337334855656
4855,15072.462165402672
4856,15055.26361633987
4857,7382.484001761804
4858,34772.81013435192
4859,11846.28314239278
4860,9713.371722415259
4861,10231.294471637426
4862,392.42054545454545
4863,6415.369203814045
4864,10949.3675
4865,31438.53209045138
4866,9308.669253558077
4867,476.8346109161793
4868,1615.1630472241861
4869,13237.04101426673
4870,34391.51391666667
4871,17574.792110047125
4872,19929.31584646097
4873,34712.08471428572
4874,33626.8685
4875,19944.6417126628
4876,7593.260582142857
4877,15147.8649
4878,8072.8370243632335
4879,15577.0412871135
4880,14762.212826086958
4881,5460.729955511215
4882,918.3473333333333
4883,7371.819327272728
4884,3863.51673947106
4885,8629.220988145307
4886,8216.504437012303
4887,18320.662801235012
4888,19010.130890007866
4889,20334.01776904762
4890,10505.152635860057
4891,18990.703670707073
4892,8811.852352380954
4893,10272.915453012964
4894,628.426832390865
4895,42216.00124622828
4896,3142.593312502746
4897,752.7104072603101
4898,5095.8056406750065
4899,29520.31509757137
4900,22935.70880116643
4901,20507.511125
4902,18569.614124477797
4903,6958.123841670389
4904,9546.796984483792
4905,4408.784644947949
4906,10041.100827334154
4907,1414.424565945166
4908,35562.72111675103
4909,7907.791591085653
4910,13083.650107394169
4911,6216.631765384615
4912,8864.467101092203
4913,5531.70237793433
4914,3660.2656213769583
4915,9971.198347222222
4916,30751.99153333333
4917,8771.559512668144
4918,2090.2900414478754
4919,19221.764937370037
4920,25635.579729911668
4921,50234.131133333336
4922,29985.783571428572
4923,1467.434506228605
4924,23281.374658974357
4925,29520.31509757137
4926,16000.754637857024
4927,10387.050666666666
4928,16005.524673539616
4929,10176.049589015593
4930,8695.642014740475
4931,15497.713096700663
4932,50012.066
4933,10090.996680952381
4934,10862.286
4935,19713.10549494061
4936,5457.663883116284
4937,17343.128958426707
4938,4971.956666211538
4939,8139.98051067953
4940,39333.59097480248
4941,28135.531
4942,7767.641423438908
4943,41022.79890977634
4944,17910.111112063
4945,52412.95945066379
4946,10544.94220721194
4947,14533.257263179325
4948,9672.495541666667
4949,8294.732837722348
4950,27017.33568763342
4951,1982.0362874574002
4952,9049.53275
4953,23999.03168276208
4954,12785.196881192596
4955,16751.19775
4956,11803.57254206888
4957,13074.242755845036
4958,31328.844
4959,12899.420855825863
4960,12732.889739313418
4961,12384.81699585502
4962,918.3473333333333
4963,15833.250952549646
4964,9765.138
4965,6186.661116605592
4966,39289.84188812103
4967,13943.140728222055
4968,16748.392588811334
4969,3430.8631307083056
4970,3175.7810174063056
4971,10479.288285132177
4972,7536.053797435898
4973,3937.58712826441
4974,17795.596896674746
4975,25392.24497590775
4976,16957.622
4977,16866.32810650579
4978,591.4353239538239
4979,38033.48934623106
4980,23017.672266666665
4981,12656.081080128202
4982,29425.056559541852
4983,7874.896378090034
4984,16063.24583612762
4985,8244.76068149762
4986,283.2547727778937
4987,15339.256246969697
4988,22900.633190410896
4989,6314.776444481078
4990,4229.981323647538
4991,8312.457857142857
4992,11408.651596245423
4993,3419.742638888889
4994,42717.735720501405
4995,7973.203867173073
4996,21582.339025825564
4997,2945.5003680755513
4998,22487.784580190535
4999,17537.399993099003
5000,16601.765388666267
5001,4346.235875
5002,2371.7865563221276
5003,11033.173996443526
5004,15941.527232588522
5005,2990.094199671163
5006,7601.8958664874535
5007,2867.808650994763
5008,14578.32041773183
5009,23137.911
5010,21245.95868831169
5011,14294.729293548387
5012,9587.103773955152
5013,25830.148202450982
5014,2297.3501825919507
5015,16579.339354421085
5016,5049.610188836802
5017,9479.976587257184
5018,33620.99822857143
5019,7784.6402105295565
5020,22698.297092753626
5021,32422.84367142857
5022,21130.335649093016
5023,18316.841855249586
5024,473.3022144762524
5025,15453.194570386348
5026,10018.698109370753
5027,13995.428401851852
5028,6572.933299711481
5029,10393.675886363637
5030,11150.405767857144
5031,10169.2826680576
5032,1567.9014273795651
5033,8067.723327952671
5034,57692.65267259231
5035,9699.423221593885
5036,6566.148650578157
5037,8141.554694548904
5038,487.7363831612652
5039,8256.277
5040,15801.727692690143
5041,33241.05666666667
5042,18361.700852289283
5043,9389.4355
5044,16751.815740221184
5045,17547.456605507876
5046,29288.174795454546
5047,17075.211928701297
5048,5263.050193786062
5049,25635.579729911668
5050,240.5860203907204
5051,8677.56207671995
5052,35320.27791349688
5053,31843.426
5054,18921.98279614487
5055,15590.89840554477
5056,22644.44022142857
5057,8300.894975494912
5058,5308.741032516712
5059,34712.08471428572
5060,24041.469245283526
5061,282.0
5062,15882.389482711164
5063,8601.793763448075
5064,51282.32897044157
5065,9398.881700000002
5066,14007.347999999998
5067,37641.2165
5068,21376.923751655497
5069,21129.71618310961
5070,11093.466444444444
5071,28742.149100000002
5072,23082.562
5073,8483.155637254902
5074,21815.346188940886
5075,16049.328887880554
5076,8257.096977777777
5077,4865.838149633803
5078,2313.2259685897434
5079,34343.337
5080,20324.715559470693
5081,8257.74395
5082,16846.61220857143
5083,24295.438834606295
5084,19762.534944433628
5085,18425.75682767337
5086,11801.476606060605
5087,12378.466644827586
5088,20591.445330786588
5089,44010.43209352092
5090,7228.18475
5091,1111.7233117216117
5092,8985.096206912256
5093,1567.8604722222221
5094,22419.82855398551
5095,14455.253333333332
5096,11868.057555952382
5097,43756.85630311176
5098,19127.119555936762
5099,6451.302265375849
5100,8561.07024163628
5101,8677.56207671995
5102,26436.450235449734
5103,20395.328463714806
5104,49708.8556663478
5105,11708.792150334315
5106,33531.25252
5107,42647.17895488722
5108,10920.934563020155
5109,16855.309865288655
5110,17869.359388888886
5111,23494.592645933015
5112,24130.44879121179
5113,21267.566759948746
5114,19579.835
5115,24512.530972988978
5116,7782.826
5117,15555.929791027802
5118,9499.537340829776
5119,1971.968132875576
5120,14255.706098076922
5121,16448.446333333333
5122,7920.020577958432
5123,2851.713463275961
5124,7393.560681147868
5125,14927.542018727503
5126,6361.917035714286
5127,3190.271759234773
5128,8899.86237757732
5129,9657.78812630273
5130,1065.7589004050474
5131,16048.796582004315
5132,1048.4836533302553
5133,19693.431540889665
5134,13861.619427499292
5135,2990.094199671163
5136,18233.340680448222
5137,52282.57809072756
5138,892.0782774024432
5139,3580.164371180882
5140,13861.619427499292
5141,55666.382958937196
5142,12880.048137503569
5143,18548.938512704583
5144,31623.875207282916
5145,7038.409787393162
5146,25220.353575101784
5147,14703.840311185148
5148,1296.6564505494505
5149,14530.737268986994
5150,21289.459442857147
5151,13268.875238095237
5152,38034.33345687599
5153,30375.563944117646
5154,6089.872916666666
5155,11191.218866666666
5156,12893.773291666666
5157,3029.6855546616525
5158,4250.6706201934385
5159,9181.536314177489
5160,3937.58712826441
5161,23030.53602087448
5162,27259.051
5163,5798.712490135458
5164,18131.09395098039
5165,3787.464
5166,5531.117598696918
5167,10217.789569638175
5168,9281.141666666666
5169,428.6975583015583
5170,655.6871723428349
5171,25726.88100873016
5172,17907.96990212494
5173,25926.946435455608
5174,29897.158157142858
5175,27590.933694957985
5176,34340.934799999995
5177,8550.783745502065
5178,10491.92025
5179,7311.105546717172
5180,18787.22066251548
5181,15757.905363879274
5182,5795.093768395134
5183,33021.389
5184,14361.553689393939
5185,2781.799323024206
5186,19013.477416660386
5187,5395.631911965812
5188,287.1761333333333
5189,8576.76608080808
5190,29710.67124550376
5191,27852.815505167753
5192,10322.011366666668
5193,38737.47926666667
5194,1247.7829481019276
5195,9810.8081
5196,15946.979147600685
5197,41553.361
5198,11077.291760198617
5199,12539.713625
5200,11790.504642857142
5201,12114.381083333332
5202,27895.004012685557
5203,12786.625690831914
5204,8845.93262779462
5205,7476.482659857019
5206,14369.834937408108
5207,413.7054431937924
5208,9050.331582470362
5209,25668.299890445727
5210,7343.540845289856
5211,17473.664676654746
5212,11136.572198412698
5213,17306.212793462506
5214,2950.5201521201157
5215,16628.587916806722
5216,1446.8955135539325
5217,5994.458304358507
5218,10070.83015
5219,27666.01805104895
5220,8893.21458974359
5221,18126.248919047615
5222,282.0
5223,3457.9814758516277
5224,6199.374821825397
5225,14193.50183962662
5226,7085.02143322194
5227,1567.8604722222221
5228,18855.089426191535
5229,36870.729125
5230,17218.37846245421
5231,10752.730388418106
5232,9414.326274368686
5233,348.958651659919
5234,16428.995511476
5235,15983.457044395513
5236,28499.177
5237,26255.668
5238,19294.57979806026
5239,5954.559717543872
5240,8133.837750000001
5241,16614.412370598224
5242,16715.389814160553
5243,9661.242141316201
5244,4456.645662521835
5245,20585.376761790667
5246,29089.956136796533
5247,11154.676926600985
5248,23015.059842412687
5249,3778.3629245036577
5250,10941.332163588015
5251,1407.4125779100527
5252,44401.970048320436
5253,7297.244441902216
5254,6203.864562984325
5255,8272.014893174377
5256,23735.495731434403
5257,6891.907785428026
5258,21376.923751655497
5259,7326.952799010169
5260,11048.926146452271
5261,6469.031549044116
5262,30482.448134920633
5263,20101.6616017316
5264,34712.08471428572
5265,5337.617346252454
5266,6727.072964270661
5267,7438.244421187026
5268,6458.887165522877
5269,21739.034718541752
5270,614.5325000899577
5271,52783.292799999996
5272,6282.415639202429
5273,2479.9590254118784
5274,7333.232851180932
5275,43797.29430311176
5276,38983.65990363578
5277,14901.972850983282
5278,1171.1181634581103
5279,33806.29235387769
5280,10365.63598022438
5281,9967.591400000003
5282,19309.25652361527
5283,16601.460530768054
5284,2515.3968661992453
5285,23058.982
5286,5974.376503142731
5287,15994.0
5288,27114.16930950901
5289,8266.098576903596
5290,821.4628342968628
5291,13203.701
5292,10143.786429166665
5293,26941.72895147908
5294,12115.912315583251
5295,25801.87126380885
5296,956.4987770624379
5297,413.23163075619294
5298,22341.683142857142
5299,15558.251844892848
5300,14339.4051791846
5301,6053.974532142567
5302,14319.576353464383
5303,3295.0636891774893
5304,15445.730366091158
5305,18650.922111931457
5306,19032.872838618554
5307,14532.872125291495
5308,18834.340073548316
5309,20138.916393578085
5310,39415.45348982912
5311,22000.373193710067
5312,16847.947818131866
5313,38722.78459888282
5314,12916.39749111111
5315,4630.464154994839
5316,7454.392409824305
5317,4986.488003366869
5318,4919.632529118589
5319,13634.740250852847
5320,12965.564613495733
5321,584.0094903949192
5322,6046.602147587176
5323,20464.301946305095
5324,38722.78459888282
5325,23555.327083479242
5326,5688.270113341753
5327,32135.017011575266
5328,2556.1071255685506
5329,15069.287054793642
5330,191.78216345811055
5331,13296.54654296025
5332,14422.35665970969
5333,6824.804335815836
5334,26451.9253375612
5335,392.0
5336,28223.15495159805
5337,41521.76933333333
5338,7671.7769904616725
5339,24163.72598545958
5340,11616.658
5341,3937.58712826441
5342,14731.788235948448
5343,15598.68236823464
5344,7537.851610471713
5345,4811.203672181538
5346,19623.625126013216
5347,10554.202333333335
5348,37835.06650738424
5349,25062.657134848483
5350,19378.30757772557
5351,7363.831163676623
5352,15157.21968790598
5353,11742.491444331892
5354,760.6998831168831
5355,19573.5135
5356,3607.4715135154065
5357,6756.591651314918
5358,14315.758167592592
5359,17732.882032142854
5360,17840.317758286248
5361,861.57115
5362,47527.10648687207
5363,15160.417368699462
5364,6671.297566666666
5365,11584.334835422624
5366,15810.508829761908
5367,36011.60283333334
5368,2483.054437362638
5369,7907.777463452433
5370,1443.623
5371,11054.68846961621
5372,32975.71719170879
5373,36868.94370967742
5374,15656.710132046966
5375,22006.36429802604
5376,9624.212298290595
5377,12618.99511991342
5378,5938.1768414796525
5379,16495.238033063106
5380,13301.722223809524
5381,41510.56903333333
5382,24322.96130169123
5383,20665.052410475288
5384,13723.21832445772
5385,17839.372090909095
5386,6010.937046279035
5387,628.426832390865
5388,18451.98461029412
5389,10471.17393349817
5390,37794.2010720842
5391,8584.362936170963
5392,3788.7443955289896
5393,9905.41933516753
5394,14932.23185
5395,16591.989526649966
5396,15272.433757142857
5397,35589.71608039215
5398,14253.367158690453
5399,1629.9001875990648
5400,18360.277705167548
5401,5563.271634992786
5402,28617.525160231755
5403,30994.159
5404,10760.15601763199
5405,5784.14825969274
5406,8877.698553571428
5407,9549.075653718506
5408,1082.7820572248647
5409,16965.066832351866
5410,18329.69664612466
5411,8125.52711677892
5412,32321.444
5413,29117.433013021386
5414,15994.0
5415,31484.86143292452
5416,12598.991219730235
5417,24243.97796337762
5418,11726.787364061427
5419,8723.42757142857
5420,8032.141305555555
5421,43801.73678796237
5422,36306.22649702202
5423,16605.37070709328
5424,13476.447
5425,1907.9688589496784
5426,5473.364141503096
5427,49924.13036707266
5428,32233.642741523505
5429,4447.188817395224
5430,11747.342588888889
5431,10269.747544489468
5432,15020.374
5433,11965.671661095794
5434,26941.72895147908
5435,13905.59333874269
5436,18249.61343427705
5437,22026.843023894726
5438,40953.81684566679
5439,52959.964847826086
5440,5089.061752459159
5441,12315.04987880927
5442,15348.939902462867
5443,11528.068666666666
5444,9808.204473979795
5445,297.932
5446,16473.190489285713
5447,8999.015360279129
5448,14895.436446196187
5449,17138.446546487285
5450,918.3473333333333
5451,10221.510074611502
5452,17110.3691790404
5453,16365.771088888887
5454,14157.805582573937
